"ITEM_CD","LOT_NUMBER","INVOICE_NO","DELIVERY_DATE","SHIP_PLAN_DATE","SHIP_QTY","SLIP_CD","CREATED_DATE","CUST_ODR_NO","CUST_CD","TOTAL"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:35:53","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:35:56","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:35:58","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:00","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:01","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:03","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:04","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:06","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:08","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:10","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:12","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:13","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:14","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:16","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:17","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:19","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:20","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:22","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:23","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:25","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:26","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:31","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:33","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:34","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:35","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:37","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:38","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:39","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:41","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:43","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:44","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:46","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:47","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:48","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:50","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:51","2B20020011","D20410","1008"
"49373-25590","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:36:53","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:18","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:20","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:21","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:23","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:24","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:25","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:27","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:29","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:30","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:32","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:33","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:35","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:36","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:38","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:40","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:41","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:42","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:44","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:46","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:48","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:51","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:52","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:57","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:45:59","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:46:00","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:46:02","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:46:03","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:46:04","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:46:14","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:46:15","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:46:16","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:46:17","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:46:19","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:46:20","2B20020011","D20410","1008"
"49373-25590","JB04","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:46:25","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:46:26","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:46:28","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:46:32","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:46:33","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:46:35","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:46:36","2B20020011","D20410","1008"
"49373-25590","JB05","9220020049","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243561","2020-02-07 13:46:37","2B20020011","D20410","1008"
"49180-20200","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:47:13","2B20020011","D20410","252"
"49180-20200","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:47:16","2B20020011","D20410","252"
"49180-20200","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:47:18","2B20020011","D20410","252"
"49180-20200","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:47:19","2B20020011","D20410","252"
"49180-20200","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:47:21","2B20020011","D20410","252"
"49180-20200","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:47:23","2B20020011","D20410","252"
"49180-20200","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:47:29","2B20020011","D20410","252"
"49180-20200","JA31","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:47:33","2B20020011","D20410","252"
"49180-20200","JA31","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:47:34","2B20020011","D20410","252"
"49180-20200","JA31","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:47:36","2B20020011","D20410","252"
"49180-20200","JA31","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:47:37","2B20020011","D20410","252"
"49180-20200","JA31","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:47:39","2B20020011","D20410","252"
"49180-20200","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:47:41","2B20020011","D20410","252"
"49180-20200","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:47:43","2B20020011","D20410","252"
"49180-20200","JA17","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:47:45","2B20020011","D20410","252"
"49180-20200","JA17","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:47:48","2B20020011","D20410","252"
"49180-20200","JA16","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:47:49","2B20020011","D20410","252"
"49180-20200","JA16","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:47:51","2B20020011","D20410","252"
"49180-20200","JA31","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:47:53","2B20020011","D20410","252"
"49180-20200","JB03","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:47:55","2B20020011","D20410","252"
"49180-20200","JA31","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:47:56","2B20020011","D20410","252"
"49180-20200","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:47:58","2B20020011","D20410","252"
"49180-20200","JA17","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:48:00","2B20020011","D20410","252"
"49180-20200","IL17","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:48:02","2B20020011","D20410","252"
"49180-20200","JA17","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:48:05","2B20020011","D20410","252"
"49180-20200","JA30","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:48:06","2B20020011","D20410","252"
"49180-20200","JA30","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:48:08","2B20020011","D20410","252"
"49180-20200","JA17","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:48:10","2B20020011","D20410","252"
"49180-20200","JA30","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:48:12","2B20020011","D20410","252"
"49180-20200","JA30","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:48:14","2B20020011","D20410","252"
"49180-20200","JA30","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:48:16","2B20020011","D20410","252"
"49180-20200","JA30","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:48:18","2B20020011","D20410","252"
"49180-20200","JA30","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:48:19","2B20020011","D20410","252"
"49180-20200","JA30","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:48:21","2B20020011","D20410","252"
"49180-20200","JA30","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:48:23","2B20020011","D20410","252"
"49180-20200","JA30","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:48:25","2B20020011","D20410","252"
"49180-20200","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:48:27","2B20020011","D20410","252"
"49180-20200","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:48:29","2B20020011","D20410","252"
"49180-20200","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:48:30","2B20020011","D20410","252"
"49180-20200","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:48:32","2B20020011","D20410","252"
"49180-20200","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:48:34","2B20020011","D20410","252"
"49180-20200","JB06","9220020049","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243562","2020-02-07 13:48:36","2B20020011","D20410","252"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:58:47","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:58:49","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:58:50","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:58:52","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:58:54","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:58:56","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:58:58","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:00","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:01","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:02","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:04","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:06","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:08","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:10","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:12","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:13","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:15","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:16","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:19","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:20","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:22","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:23","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:26","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:28","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:29","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:31","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:32","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:34","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:35","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:36","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:38","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:40","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:41","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:42","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:44","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:47","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:49","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:50","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:53","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:54","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:57","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 13:59:58","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:20","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:22","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:23","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:24","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:26","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:27","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:31","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:32","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:33","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:35","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:37","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:39","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:41","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:43","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:44","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:46","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:47","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:49","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:50","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:53","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:55","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:56","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:00:58","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:01:00","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:01:01","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:01:03","2B20020011","D20410","504"
